Offense,Defense,Week,Start xPts,End xPts
MIA,TEN,5,1.76,0.00
MIN,CHI,5,1.29,0.00
MIN,CHI,5,1.48,0.00
MIN,CHI,5,1.19,-2.00
MIN,CHI,5,1.67,0.00
MIN,CHI,5,1.90,0.00
MIN,CHI,5,4.83,2.88
MIN,CHI,5,2.89,0.00
MIN,CHI,5,1.90,7.00
MIN,CHI,5,1.57,7.00
MIN,CHI,5,1.90,0.00
MIN,CHI,5,1.43,0.00
MIN,CHI,5,4.12,2.88
NE,TB,5,1.81,2.85
NE,TB,5,1.67,0.00
NE,TB,5,0.82,2.86
NE,TB,5,1.81,0.00
NE,TB,5,1.90,7.00
NE,TB,5,4.17,2.91
NE,TB,5,1.01,2.31
NE,TB,5,1.19,3.12
NE,TB,5,2.56,0.00
NE,TB,5,1.71,0.00
NE,TB,5,3.70,2.14
NYG,SD,5,1.71,0.00
NYG,SD,5,2.47,0.00
NYG,SD,5,2.42,7.00
NYG,SD,5,1.48,0.00
NYG,SD,5,2.85,0.00
NYG,SD,5,3.60,0.00
NYG,SD,5,1.62,0.00
NYG,SD,5,1.81,0.00
NYG,SD,5,1.67,7.00
NYG,SD,5,1.90,7.00
NYG,SD,5,1.67,0.00
NYG,SD,5,1.67,0.69
NYG,SD,5,1.85,1.24
NYJ,CLE,5,1.95,0.00
NYJ,CLE,5,1.85,0.00
NYJ,CLE,5,1.05,0.00
NYJ,CLE,5,2.70,2.05
NYJ,CLE,5,1.38,0.00
NYJ,CLE,5,2.09,1.49
NYJ,CLE,5,1.52,0.00
NYJ,CLE,5,4.83,7.00
NYJ,CLE,5,0.86,7.00
NYJ,CLE,5,1.43,0.00
NYJ,CLE,5,3.32,0.00
OAK,BAL,5,2.23,2.70
OAK,BAL,5,1.90,2.78
OAK,BAL,5,1.90,7.00
OAK,BAL,5,1.90,0.00
OAK,BAL,5,0.96,0.00
OAK,BAL,5,1.90,0.00
OAK,BAL,5,2.00,0.00
OAK,BAL,5,2.37,7.00
OAK,BAL,5,1.90,0.00
OAK,BAL,5,1.90,0.00
PHI,ARI,5,2.89,7.00
PHI,ARI,5,4.73,7.00
PHI,ARI,5,2.42,7.00
PHI,ARI,5,1.90,0.00
PHI,ARI,5,1.81,0.00
PHI,ARI,5,2.04,3.62
PHI,ARI,5,1.90,2.68
PHI,ARI,5,2.47,7.00
PHI,ARI,5,1.57,0.00
PHI,ARI,5,2.23,2.85
PHI,ARI,5,1.67,0.00
PIT,JAC,5,2.04,2.84
PIT,JAC,5,0.91,2.25
PIT,JAC,5,1.57,0.00
PIT,JAC,5,0.96,0.00
PIT,JAC,5,2.56,2.74
PIT,JAC,5,1.90,2.93
PIT,JAC,5,1.81,1.06
PIT,JAC,5,1.90,0.63
PIT,JAC,5,1.90,0.00
PIT,JAC,5,1.90,1.22
PIT,JAC,5,1.38,3.05
PIT,JAC,5,2.14,0.00
SEA,LA,5,1.90,0.00
SEA,LA,5,1.67,0.00
SEA,LA,5,2.23,2.23
SEA,LA,5,1.95,0.00
SEA,LA,5,4.03,4.73
SEA,LA,5,1.90,7.00
SEA,LA,5,1.90,2.20
SEA,LA,5,1.95,2.07
SEA,LA,5,2.09,0.00
SEA,LA,5,1.95,0.00
SEA,LA,5,3.27,0.00
SEA,LA,5,4.50,2.71
SEA,LA,5,1.67,0.00
SF,IND,5,1.90,2.85
SF,IND,5,1.10,0.00
SF,IND,5,1.10,0.00
SF,IND,5,1.62,0.00
SF,IND,5,1.90,2.42
SF,IND,5,2.00,0.00
SF,IND,5,1.29,0.00
SF,IND,5,1.15,2.55
SF,IND,5,1.71,7.00
SF,IND,5,1.24,7.00
SF,IND,5,2.04,0.00
TB,NE,5,2.52,0.00
TB,NE,5,2.42,0.00
TB,NE,5,1.90,0.00
TB,NE,5,2.23,7.00
TB,NE,5,1.90,0.00
TB,NE,5,1.76,1.57
TB,NE,5,1.90,0.00
TB,NE,5,1.90,0.00
TB,NE,5,2.94,2.07
TB,NE,5,0.86,2.80
TB,NE,5,1.95,7.00
TB,NE,5,1.90,0.00
TEN,MIA,5,1.90,0.00
TEN,MIA,5,2.37,0.00
TEN,MIA,5,2.56,1.60
TEN,MIA,5,1.90,0.96
TEN,MIA,5,1.38,0.00
TEN,MIA,5,4.31,2.31
TEN,MIA,5,1.01,0.00
TEN,MIA,5,2.66,0.00
TEN,MIA,5,2.19,0.00
TEN,MIA,5,2.19,7.00
TEN,MIA,5,1.15,0.00
TEN,MIA,5,1.05,0.00
TEN,MIA,5,1.48,0.00
TEN,MIA,5,1.43,0.00
TEN,MIA,5,1.05,0.00
SD,NYG,5,1.90,0.00
SD,NYG,5,0.91,-2.00
SD,NYG,5,1.19,0.00
SD,NYG,5,1.81,7.00
SD,NYG,5,1.29,0.00
SD,NYG,5,0.86,0.00
SD,NYG,5,1.67,0.00
SD,NYG,5,3.03,2.93
SD,NYG,5,3.13,3.66
SD,NYG,5,1.10,7.00
SD,NYG,5,1.90,0.00
SD,NYG,5,2.56,2.80
SD,NYG,5,4.92,7.00
SD,NYG,5,2.99,0.00
ARI,TB,6,1.90,7.00
ARI,TB,6,1.38,7.00
ARI,TB,6,0.96,7.00
ARI,TB,6,2.14,2.85
ARI,TB,6,0.96,0.00
ARI,TB,6,3.88,7.00
ARI,TB,6,1.90,2.66
ARI,TB,6,1.05,0.00
ARI,TB,6,1.90,0.85
ARI,TB,6,1.81,0.00
ARI,TB,6,5.92,7.00
ARI,TB,6,3.41,0.00
ARI,TB,6,3.18,0.00
ATL,MIA,6,1.90,2.01
ATL,MIA,6,1.19,7.00
ATL,MIA,6,1.67,0.00
ATL,MIA,6,2.56,7.00
ATL,MIA,6,1.29,1.34
ATL,MIA,6,1.52,0.00
ATL,MIA,6,1.90,0.00
ATL,MIA,6,1.90,0.00
ATL,MIA,6,1.34,4.21
BAL,CHI,6,2.00,0.00
BAL,CHI,6,1.15,0.00
BAL,CHI,6,1.24,0.00
BAL,CHI,6,2.04,3.16
BAL,CHI,6,1.95,1.86
BAL,CHI,6,1.57,0.00
BAL,CHI,6,2.42,2.86
BAL,CHI,6,1.48,0.00
BAL,CHI,6,2.14,0.00
BAL,CHI,6,3.60,2.80
BAL,CHI,6,2.99,3.38
BAL,CHI,6,1.90,2.07
BAL,CHI,6,2.80,0.00
BAL,CHI,6,2.61,0.00
CAR,PHI,6,2.94,0.00
CAR,PHI,6,1.90,2.58
CAR,PHI,6,2.19,0.00
CAR,PHI,6,3.41,7.00
CAR,PHI,6,1.15,0.38
CAR,PHI,6,2.04,0.00
CAR,PHI,6,1.67,0.16
CAR,PHI,6,2.37,2.93
CAR,PHI,6,1.90,0.00
CAR,PHI,6,2.33,2.20
CAR,PHI,6,1.90,7.00
CAR,PHI,6,1.81,2.21
CAR,PHI,6,2.19,0.00
CHI,BAL,6,1.05,0.00
CHI,BAL,6,1.90,0.00
CHI,BAL,6,2.37,2.91
CHI,BAL,6,1.67,0.00
CHI,BAL,6,4.50,7.00
CHI,BAL,6,2.37,0.00
CHI,BAL,6,1.90,0.00
CHI,BAL,6,1.95,0.00
CHI,BAL,6,2.33,7.00
CHI,BAL,6,1.67,0.00
CHI,BAL,6,1.71,2.48
CHI,BAL,6,2.80,2.24
CHI,BAL,6,1.52,0.00
CHI,BAL,6,1.90,0.00
CHI,BAL,6,1.67,0.00
CHI,BAL,6,1.05,0.00
CLE,HOU,6,1.90,0.00
CLE,HOU,6,4.17,2.51
CLE,HOU,6,1.90,3.47
CLE,HOU,6,1.90,1.97
CLE,HOU,6,1.38,0.00
CLE,HOU,6,1.90,0.00
CLE,HOU,6,1.71,1.40
CLE,HOU,6,1.90,0.00
CLE,HOU,6,0.86,-2.00
CLE,HOU,6,1.90,0.00
CLE,HOU,6,1.62,0.00
CLE,HOU,6,2.33,0.00
CLE,HOU,6,3.08,7.00
DEN,NYG,6,1.76,0.00
DEN,NYG,6,1.90,0.00
DEN,NYG,6,2.75,2.74
DEN,NYG,6,1.90,2.50
DEN,NYG,6,1.67,2.85
DEN,NYG,6,1.76,1.22
DEN,NYG,6,1.90,0.00
DEN,NYG,6,1.19,0.00
DEN,NYG,6,1.90,1.79
DEN,NYG,6,2.56,1.67
DEN,NYG,6,1.43,0.00
DEN,NYG,6,2.70,7.00
DEN,NYG,6,2.52,0.00
DET,NO,6,0.82,-0.26
DET,NO,6,1.90,7.00
DET,NO,6,2.23,0.00
DET,NO,6,1.90,3.13
DET,NO,6,1.90,2.55
DET,NO,6,2.61,0.00
DET,NO,6,1.90,0.00
DET,NO,6,3.60,1.57
DET,NO,6,1.90,1.47
DET,NO,6,1.90,7.00
DET,NO,6,2.56,7.00
DET,NO,6,3.32,0.00
DET,NO,6,1.67,0.00
DET,NO,6,0.77,0.12
DET,NO,6,2.19,3.14
DET,NO,6,1.57,0.00
DET,NO,6,1.67,0.00
GB,MIN,6,1.90,0.00
GB,MIN,6,1.52,0.00
GB,MIN,6,1.57,1.12
GB,MIN,6,1.52,0.00
GB,MIN,6,4.59,7.00
GB,MIN,6,1.90,0.00
GB,MIN,6,3.65,2.88
GB,MIN,6,1.90,0.00
GB,MIN,6,1.90,2.02
GB,MIN,6,2.00,0.00
GB,MIN,6,2.33,0.00
GB,MIN,6,0.91,3.53
HOU,CLE,6,1.90,2.51
HOU,CLE,6,0.91,0.00
HOU,CLE,6,1.34,7.00
HOU,CLE,6,1.43,0.00
HOU,CLE,6,2.09,7.00
HOU,CLE,6,2.75,0.00
HOU,CLE,6,2.99,0.00
HOU,CLE,6,2.14,0.00
HOU,CLE,6,2.37,7.00
HOU,CLE,6,1.24,1.88
HOU,CLE,6,1.90,0.00
HOU,CLE,6,1.67,0.00
HOU,CLE,6,0.82,0.00
HOU,CLE,6,3.03,0.00
IND,TEN,6,2.14,2.68
IND,TEN,6,2.00,7.00
IND,TEN,6,1.90,2.90
IND,TEN,6,1.90,0.00
IND,TEN,6,1.29,0.00
IND,TEN,6,1.48,1.15
IND,TEN,6,1.67,0.00
IND,TEN,6,3.55,1.87
IND,TEN,6,1.90,0.00
IND,TEN,6,1.90,0.00
JAC,LA,6,1.90,7.00
JAC,LA,6,1.67,0.00
JAC,LA,6,1.90,7.00
JAC,LA,6,2.19,0.00
JAC,LA,6,1.90,0.00
JAC,LA,6,1.48,0.00
JAC,LA,6,1.76,0.00
JAC,LA,6,1.57,0.00
JAC,LA,6,2.61,1.72
JAC,LA,6,1.90,0.00
JAC,LA,6,2.99,2.51
JAC,LA,6,1.43,2.51
JAC,LA,6,1.62,0.00
JAC,LA,6,1.90,1.72
KC,PIT,6,1.48,-2.00
KC,PIT,6,3.93,2.26
KC,PIT,6,2.28,0.00
KC,PIT,6,3.18,0.00
KC,PIT,6,1.90,0.00
KC,PIT,6,1.90,0.00
KC,PIT,6,1.90,0.00
KC,PIT,6,1.19,0.00
KC,PIT,6,1.57,7.00
KC,PIT,6,2.28,2.76
KC,PIT,6,2.80,0.00
LA,JAC,6,1.85,0.00
LA,JAC,6,3.32,1.64
LA,JAC,6,1.90,0.00
LA,JAC,6,2.33,7.00
LA,JAC,6,1.81,0.00
LA,JAC,6,1.29,0.00
LA,JAC,6,1.95,0.00
LA,JAC,6,1.24,2.09
LA,JAC,6,1.90,0.00
LA,JAC,6,3.32,0.00
LA,JAC,6,2.23,2.84
LA,JAC,6,2.80,0.00
MIA,ATL,6,1.34,0.00
MIA,ATL,6,1.81,0.00
MIA,ATL,6,2.80,0.00
MIA,ATL,6,1.90,3.04
MIA,ATL,6,1.90,7.00
MIA,ATL,6,3.03,7.00
MIA,ATL,6,2.99,2.07
MIA,ATL,6,2.33,2.62
MIA,ATL,6,1.24,0.00
MIN,GB,6,1.76,0.00
MIN,GB,6,1.48,0.00
MIN,GB,6,3.46,7.00
MIN,GB,6,3.46,4.40
MIN,GB,6,1.48,7.00
MIN,GB,6,1.57,2.52
MIN,GB,6,1.90,0.00
MIN,GB,6,1.90,2.68
MIN,GB,6,1.52,2.71
MIN,GB,6,3.79,1.79
MIN,GB,6,1.34,0.00
MIN,GB,6,3.13,0.00
MIN,GB,6,1.10,0.00
NE,NYJ,6,1.90,0.00
NE,NYJ,6,2.94,4.17
NE,NYJ,6,1.90,0.00
NE,NYJ,6,1.05,7.00
NE,NYJ,6,1.71,1.07
NE,NYJ,6,2.75,2.20
NE,NYJ,6,2.47,7.00
NE,NYJ,6,1.90,7.00
NE,NYJ,6,2.04,2.86
NE,NYJ,6,1.67,0.00
NE,NYJ,6,1.52,0.00
NE,NYJ,6,3.03,0.00
NO,DET,6,1.90,0.00
NO,DET,6,1.90,7.00
NO,DET,6,1.10,2.51
NO,DET,6,3.98,7.00
NO,DET,6,1.90,7.00
NO,DET,6,0.77,0.00
NO,DET,6,1.95,1.95
NO,DET,6,2.89,7.00
NO,DET,6,3.37,1.97
NO,DET,6,1.62,0.00
NO,DET,6,1.15,0.00
NO,DET,6,2.19,0.00
NO,DET,6,0.96,-0.11
NO,DET,6,1.90,0.00
NO,DET,6,2.85,0.00
NO,DET,6,3.32,0.00
NYG,DEN,6,1.85,2.89
NYG,DEN,6,2.14,0.00
NYG,DEN,6,1.90,7.00
NYG,DEN,6,2.37,0.00
NYG,DEN,6,1.90,0.00
NYG,DEN,6,1.90,0.00
NYG,DEN,6,2.47,1.94
NYG,DEN,6,2.75,2.07
NYG,DEN,6,2.56,0.00
NYG,DEN,6,0.77,0.00
NYG,DEN,6,3.51,2.55
NYJ,NE,6,1.29,7.00
NYJ,NE,6,0.91,0.00
NYJ,NE,6,1.76,7.00
NYJ,NE,6,2.52,0.00
NYJ,NE,6,2.00,0.00
NYJ,NE,6,1.76,0.00
NYJ,NE,6,2.47,2.37
NYJ,NE,6,1.90,0.00
NYJ,NE,6,1.38,2.42
NYJ,NE,6,1.90,4.96
NYJ,NE,6,2.37,2.85
NYJ,NE,6,2.00,0.00
OAK,SD,6,1.19,1.90
OAK,SD,6,2.52,7.00
OAK,SD,6,2.37,0.00
OAK,SD,6,1.85,0.00
OAK,SD,6,2.61,2.37
OAK,SD,6,2.42,4.26
OAK,SD,6,1.76,0.00
OAK,SD,6,3.13,0.00
OAK,SD,6,2.37,7.00
OAK,SD,6,1.95,0.00
PHI,CAR,6,1.90,3.79
PHI,CAR,6,1.43,2.01
PHI,CAR,6,1.90,0.00
PHI,CAR,6,1.24,0.00
PHI,CAR,6,1.90,0.00
PHI,CAR,6,4.88,7.00
PHI,CAR,6,4.64,7.00
PHI,CAR,6,1.90,2.14
PHI,CAR,6,1.52,0.00
PHI,CAR,6,1.90,7.00
PHI,CAR,6,1.90,0.00
PHI,CAR,6,1.48,0.00
PHI,CAR,6,2.99,0.00
PIT,KC,6,1.90,0.00
PIT,KC,6,1.90,7.00
PIT,KC,6,2.28,2.46
PIT,KC,6,0.77,2.90
PIT,KC,6,1.52,0.00
PIT,KC,6,1.24,0.00
PIT,KC,6,0.91,0.00
PIT,KC,6,1.90,7.00
PIT,KC,6,1.85,0.00
PIT,KC,6,2.99,0.00
SF,WAS,6,1.90,0.00
SF,WAS,6,2.56,0.00
SF,WAS,6,1.34,0.00
SF,WAS,6,1.90,0.00
SF,WAS,6,1.67,0.00
SF,WAS,6,1.90,7.00
SF,WAS,6,1.90,1.94
SF,WAS,6,3.08,2.26
SF,WAS,6,5.92,7.00
SF,WAS,6,1.90,0.00
SF,WAS,6,1.90,7.00
SF,WAS,6,1.67,0.56
TB,ARI,6,1.90,0.00
TB,ARI,6,1.90,0.00
TB,ARI,6,1.90,0.00
TB,ARI,6,1.90,0.00
TB,ARI,6,1.90,1.26
TB,ARI,6,1.90,7.00
TB,ARI,6,3.46,0.00
TB,ARI,6,2.47,7.00
TB,ARI,6,0.77,0.77
TB,ARI,6,2.14,7.00
TB,ARI,6,2.37,7.00
TEN,IND,6,2.61,2.14
TEN,IND,6,1.90,2.78
TEN,IND,6,1.01,2.55
TEN,IND,6,1.90,0.00
TEN,IND,6,1.95,1.95
TEN,IND,6,1.90,2.14
TEN,IND,6,2.33,0.00
TEN,IND,6,3.98,2.91
TEN,IND,6,1.34,7.00
TEN,IND,6,1.90,7.00
TEN,IND,6,1.34,7.00
SD,OAK,6,1.81,0.00
SD,OAK,6,4.03,2.14
SD,OAK,6,1.90,0.00
SD,OAK,6,1.05,0.00
SD,OAK,6,1.57,7.00
SD,OAK,6,1.24,0.00
SD,OAK,6,1.62,0.95
SD,OAK,6,2.66,7.00
SD,OAK,6,1.90,0.00
SD,OAK,6,1.10,2.78
WAS,SF,6,1.90,7.00
WAS,SF,6,1.38,0.00
WAS,SF,6,2.00,0.00
WAS,SF,6,2.42,7.00
WAS,SF,6,1.38,0.82
WAS,SF,6,1.43,2.14
WAS,SF,6,1.90,0.00
WAS,SF,6,2.47,2.47
WAS,SF,6,1.90,2.93
WAS,SF,6,1.48,7.00
WAS,SF,6,3.27,0.00
WAS,SF,6,2.37,0.00
